name,cuisines,aggregate_rating,rating_text,votes,currency,average_cost_for_two,price_range,locality,locality_verbose,city,zipcode,country_id,latitude,longitude,has_online_delivery,has_table_booking
Burger King,"Burger, Fast Food",3.4,Average,888,Rs.,500,2,"Infiniti Mall, Andheri Lokhandwala, Andheri West","Infiniti Mall, Andheri Lokhandwala, Andheri West, Mumbai",Mumbai,,1,19.1412153307,72.8310372680,1,0
Taco Bell,"Mexican, American",3.4,Average,1425,Rs.,550,2,"Oberoi Mall, Goregaon East","Oberoi Mall, Goregaon East, Mumbai",Mumbai,,1,19.1738770000,72.8602597000,1,0
Burger King,"Burger, Fast Food",3.4,Average,608,Rs.,500,2,"Korum Mall, Khopat, Thane West","Korum Mall, Khopat, Thane West, Thane",Thane,,1,19.2028191000,72.9654798000,1,0
Burger King,"Burger, Fast Food",3.4,Average,667,Rs.,500,2,"Phoenix Market City, Kurla","Phoenix Market City, Kurla, Mumbai",Mumbai,,1,19.0867578345,72.8899258375,0,0
Taco Bell,"Mexican, American",3.4,Average,550,Rs.,550,2,"R City Mall, Ghatkopar West","R City Mall, Ghatkopar West, Mumbai",Mumbai,,1,19.0988497502,72.9165527970,1,0
Taco Bell,"Mexican, American",3.4,Average,500,Rs.,550,2,"Majiwada, Thane West","Majiwada, Thane West, Thane",Thane,,1,19.2089864000,72.9720884000,1,0
Wok Express,"Chinese, Thai, Japanese, Asian, Sushi, Seafood, Bubble Tea",3.4,Average,194,Rs.,1000,3,"Infiniti Mall, Andheri Lokhandwala, Andheri West","Infiniti Mall, Andheri Lokhandwala, Andheri West, Mumbai",Mumbai,,1,19.1411206255,72.8311918303,1,0
McDonald's,"Burger, Fast Food",3.4,Average,157,Rs.,500,2,"Viviana Mall, Majiwada, Thane West","Viviana Mall, Majiwada, Thane West, Thane",Thane,,1,19.2090146000,72.9720307000,0,0
Moktu,"Tibetan, Fast Food",3.4,Average,110,Rs.,250,1,"Infiniti Mall, Malad West","Infiniti Mall, Malad West, Mumbai",Mumbai,0,1,19.1848198874,72.8338522464,0,0
Burger King,"Burger, Fast Food",3.4,Average,99,Rs.,500,2,Nerul,"Nerul, Navi Mumbai",Navi Mumbai,,1,19.0459575425,73.0242773518,1,0
Chaat Bazaar,Street Food,3.4,Average,70,Rs.,350,1,"Oberoi Mall, Goregaon East","Oberoi Mall, Goregaon East, Mumbai",Mumbai,,1,19.1738695000,72.8600635000,0,0
Fresco Panini,Fast Food,3.4,Average,45,Rs.,250,1,"Metro Junction Mall, Kalyan","Metro Junction Mall, Kalyan, Thane",Thane,421301,1,19.2293844578,73.1231680512,0,0
Malgudi,South Indian,3.4,Average,41,Rs.,350,1,"Phoenix Market City, Kurla","Phoenix Market City, Kurla, Mumbai",Mumbai,,1,19.0867261501,72.8905977309,1,0
Ice Cream Works,"Desserts, Ice Cream",3.4,Average,41,Rs.,300,1,"Inorbit Mall, Malad West","Inorbit Mall, Malad West, Mumbai",Mumbai,,1,19.1735262787,72.8359182179,0,0
The Waffle Cafe,Desserts,3.4,Average,33,Rs.,300,1,Malad West,"Malad West, Mumbai",Mumbai,,1,19.1734984111,72.8358018771,0,0
China Land,"Chinese, Seafood",3.4,Average,47,Rs.,450,1,"K Star Mall, Chembur","K Star Mall, Chembur, Mumbai",Mumbai,0,1,19.0523861837,72.9017493501,0,0
Kwality Wall Swirl's,"Desserts, Ice Cream",3.4,Average,27,Rs.,200,1,Vashi,"Vashi, Navi Mumbai",Navi Mumbai,0,1,19.0655123881,73.0011959374,0,0
Burger King,"Burger, Fast Food",3.3,Average,603,Rs.,500,2,"Infiniti Mall, Malad West","Infiniti Mall, Malad West, Mumbai",Mumbai,,1,19.1848651692,72.8339954093,1,0
B Bhagat Tarachand,North Indian,3.3,Average,260,Rs.,500,2,"Inorbit Mall, Malad West","Inorbit Mall, Malad West, Mumbai",Mumbai,0,1,19.1731925000,72.8357988596,1,0
KFC,"Burger, Fast Food",3.3,Average,233,Rs.,550,2,Seawoods,"Seawoods, Navi Mumbai",Navi Mumbai,,1,19.0209016885,73.0191922188,1,0
Biryani House,"North Indian, Biryani",3.3,Average,232,Rs.,550,2,"Viviana Mall, Majiwada, Thane West","Viviana Mall, Majiwada, Thane West, Thane",Thane,,1,19.2091509000,72.9721462000,1,0
KFC,"Burger, Fast Food",3.3,Average,194,Rs.,550,2,"R City Mall, Ghatkopar West","R City Mall, Ghatkopar West, Mumbai",Mumbai,,1,19.0986998938,72.9166000709,0,0
Street Foods by Punjab Grill,"Street Food, North Indian",3.3,Average,113,Rs.,450,1,"R City Mall, Ghatkopar West","R City Mall, Ghatkopar West, Mumbai",Mumbai,,1,19.0990053092,72.9166020826,0,0
Domino's Pizza,"Pizza, Fast Food",3.3,Average,101,Rs.,700,2,"Phoenix Market City, Kurla","Phoenix Market City, Kurla, Mumbai",Mumbai,,1,19.0867144268,72.8904518858,0,0
Downtown China,"Chinese, Thai",3.4,Average,88,Rs.,600,2,Old Panvel,"Old Panvel, Navi Mumbai",Navi Mumbai,,1,18.9925076309,73.1153567880,1,0
Moktu,"Tibetan, Fast Food",3.3,Average,77,Rs.,250,1,"Infiniti Mall, Andheri Lokhandwala, Andheri West","Infiniti Mall, Andheri Lokhandwala, Andheri West, Mumbai",Mumbai,,1,19.1412650588,72.8311854601,0,0
Downtown China,"Chinese, Thai",3.4,Average,63,Rs.,550,2,"Xperia Mall, Dombivali East","Xperia Mall, Dombivali East, Thane",Thane,,1,19.1654897511,73.0752145126,1,0
Tibbs Frankie,Fast Food,3.3,Average,57,Rs.,250,1,"Infiniti Mall, Andheri Lokhandwala, Andheri West","Infiniti Mall, Andheri Lokhandwala, Andheri West, Mumbai",Mumbai,,1,19.1412555566,72.8311925009,0,0
Coconut Leaf,South Indian,3.3,Average,47,Rs.,400,1,Old Panvel,"Old Panvel, Navi Mumbai",Navi Mumbai,410206,1,18.9924746604,73.1153584644,1,0
The Belgian Waffle Co.,Desserts,3.3,Average,39,Rs.,250,1,"Seawoods Grand Central Mall, Seawoods","Seawoods Grand Central Mall, Seawoods, Navi Mumbai",Navi Mumbai,,1,19.0210611243,73.0190168694,1,0
New York Pizza & Fried Chicken,"Pizza, Fast Food",3.3,Average,38,Rs.,550,2,"Little World Mall, Kharghar","Little World Mall, Kharghar, Navi Mumbai",Navi Mumbai,,1,19.0306019542,73.0663722754,0,0
Gelato Italiano,"Desserts, Ice Cream",3.3,Average,26,Rs.,200,1,"Korum Mall, Khopat, Thane West","Korum Mall, Khopat, Thane West, Thane",Thane,,1,19.2027380000,72.9655721000,0,0
Falafel's,Lebanese,3.3,Average,27,Rs.,600,2,"Seawoods Grand Central Mall, Seawoods","Seawoods Grand Central Mall, Seawoods, Navi Mumbai",Navi Mumbai,,1,19.0211600188,73.0189216509,1,0
Mom's Kitchen,"Maharashtrian, Street Food",3.3,Average,22,Rs.,350,1,"R City Mall, Ghatkopar West","R City Mall, Ghatkopar West, Mumbai",Mumbai,,1,19.0988576707,72.9165434092,0,0
Baskin Robbins,"Desserts, Ice Cream",3.3,Average,14,Rs.,350,1,"Xperia Mall, Dombivali East","Xperia Mall, Dombivali East, Thane",Thane,,1,19.1658105610,73.0752192065,0,0
Domino's Pizza,"Pizza, Fast Food",3.2,Average,149,Rs.,700,2,"Infiniti Mall, Malad West","Infiniti Mall, Malad West, Mumbai",Mumbai,0,1,19.1848835352,72.8337218240,0,0
Santino's,"Fast Food, Italian, Pizza",3.2,Average,129,Rs.,800,2,"Viviana Mall, Majiwada, Thane West","Viviana Mall, Majiwada, Thane West, Thane",Thane,,1,19.2089335000,72.9721230000,0,0
Kailash Parbat,"North Indian, Street Food, South Indian, Chinese",3.2,Average,167,Rs.,800,2,"Infiniti Mall, Andheri Lokhandwala, Andheri West","Infiniti Mall, Andheri Lokhandwala, Andheri West, Mumbai",Mumbai,0,1,19.1413445605,72.8310543671,0,0
Subway,"Healthy Food, Salad, Fast Food",3.2,Average,133,Rs.,500,2,"Majiwada, Thane West","Majiwada, Thane West, Thane",Thane,,1,19.2090146000,72.9720307000,1,0
Kareem's,"North Indian, Mughlai, Biryani",3.2,Average,111,Rs.,800,2,"Xperia Mall, Dombivali East","Xperia Mall, Dombivali East, Thane",Thane,,1,19.1655603737,73.0752527341,1,0
Malgudi,South Indian,3.2,Average,73,Rs.,300,1,"Viviana Mall, Majiwada, Thane West","Viviana Mall, Majiwada, Thane West, Thane",Thane,,1,19.2090146000,72.9720307000,1,0
Little Punjab,"North Indian, Mughlai, Lebanese, Biryani, Chinese",3.2,Average,85,Rs.,600,2,Powai,"Powai, Mumbai",Mumbai,400076,1,19.1193376131,72.9113456234,1,0
Only Parathas,"North Indian, Street Food",3.2,Average,77,Rs.,600,2,"Viviana Mall, Majiwada, Thane West","Viviana Mall, Majiwada, Thane West, Thane",Thane,,1,19.2088436000,72.9721230000,0,0
The Belgian Waffle Co.,Desserts,3.2,Average,46,Rs.,250,1,"Infiniti Mall, Malad West","Infiniti Mall, Malad West, Mumbai",Mumbai,,1,19.1847720723,72.8342156857,1,0
IDezzerts,Desserts,3.2,Average,24,Rs.,250,1,"R City Mall, Ghatkopar West","R City Mall, Ghatkopar West, Mumbai",Mumbai,,1,19.0988098307,72.9165326804,0,0
Gelato Italiano,"Desserts, Ice Cream",3.2,Average,38,Rs.,200,1,"Sterling Cineplex Food Court, Fort","Sterling Cineplex Food Court, Fort, Mumbai",Mumbai,0,1,18.9383352000,72.8331541000,0,0
US Pizza,"Fast Food, Pizza",3.2,Average,24,Rs.,550,2,Lower Parel,"Lower Parel, Mumbai",Mumbai,,1,18.9978535220,72.8244822845,0,0
Sizzling China,Chinese,3.2,Average,24,Rs.,650,2,"Growel's 101 Mall, Kandivali East","Growel's 101 Mall, Kandivali East, Mumbai",Mumbai,,1,19.2029734112,72.8598901257,0,0
Biryani Darbar,"Mughlai, Biryani, Chinese, North Indian",3.2,Average,27,Rs.,700,2,"Korum Mall, Khopat, Thane West","Korum Mall, Khopat, Thane West, Thane",Thane,,1,19.2026481000,72.9655721000,1,0
Sukriti,"North Indian, Rajasthani, Street Food",3.2,Average,23,Rs.,500,2,"Phoenix Market City, Kurla","Phoenix Market City, Kurla, Mumbai",Mumbai,,1,19.0867274174,72.8906101361,0,0
The Big Squeeze,Juices,3.2,Average,19,Rs.,250,1,"Inorbit Mall, Malad West","Inorbit Mall, Malad West, Mumbai",Mumbai,,1,19.1731791995,72.8358219936,0,0
Bhagat Tarachand,"North Indian, Street Food, Fast Food, Chinese",3.2,Average,17,Rs.,450,1,Seawoods,"Seawoods, Navi Mumbai",Navi Mumbai,,1,19.0209403589,73.0191503093,0,0
Juice World,"Juices, Desserts, Ice Cream",3.2,Average,16,Rs.,250,1,"Growel's 101 Mall, Kandivali East","Growel's 101 Mall, Kandivali East, Mumbai",Mumbai,0,1,19.2033197944,72.8595692664,1,0
Amore Gourmet Gelato,"Ice Cream, Desserts",3.2,Average,13,Rs.,300,1,"Viviana Mall, Majiwada, Thane West","Viviana Mall, Majiwada, Thane West, Thane",Thane,,1,19.2085125000,72.9714771000,0,0
Sbarro,Pizza,3.1,Average,300,Rs.,600,2,"Viviana Mall, Majiwada, Thane West","Viviana Mall, Majiwada, Thane West, Thane",Thane,,1,19.2089335000,72.9721230000,1,0
Malgudi,South Indian,3.1,Average,124,Rs.,300,1,"Infiniti Mall, Andheri Lokhandwala, Andheri West","Infiniti Mall, Andheri Lokhandwala, Andheri West, Mumbai",Mumbai,0,1,19.1412105796,72.8310342506,1,0
Subway,"Healthy Food, Salad, Fast Food",3.1,Average,101,Rs.,500,2,"CR2 Mall, Nariman Point","CR2 Mall, Nariman Point, Mumbai",Mumbai,0,1,18.9264430000,72.8225141000,1,0
Burger King,"Burger, Fast Food",3.1,Average,64,Rs.,500,2,"Seawoods Grand Central Mall, Seawoods","Seawoods Grand Central Mall, Seawoods, Navi Mumbai",Navi Mumbai,,1,19.0208972509,73.0189776421,0,0
Mughal Darbar,Mughlai,3.1,Average,72,Rs.,600,2,"Metro Junction Mall, Kalyan","Metro Junction Mall, Kalyan, Thane",Thane,,1,19.2294297273,73.1231325120,1,0
Gelato Italiano,"Desserts, Ice Cream",3.1,Average,64,Rs.,200,1,"Oberoi Mall, Goregaon East","Oberoi Mall, Goregaon East, Mumbai",Mumbai,0,1,19.1736282000,72.8600058000,0,0
Domino's Pizza,"Pizza, Fast Food",3.1,Average,33,Rs.,700,2,Ghatkopar West,"Ghatkopar West, Mumbai",Mumbai,,1,19.0986523706,72.9166272283,0,0
#pedalpower,"Cafe, Burger, Continental, Desserts, Sandwich, Italian, Pizza",4.8,Excellent,280,Rs.,450,1,Vasai,"Vasai, Mumbai",Mumbai,401202,1,19.3836711093,72.8248970211,0,0
Whatta Waffle!,"Cafe, Desserts, Beverages",4.8,Excellent,326,Rs.,300,1,"7 Bungalows, Andheri West","7 Bungalows, Andheri West, Mumbai",Mumbai,400053,1,19.1298804075,72.8219821304,1,0
Bombay to Barcelona Library Café,"Cafe, Fast Food, Spanish",4.7,Excellent,785,Rs.,500,2,Marol,"Marol, Mumbai",Mumbai,,1,19.1102409744,72.8778317571,0,0
Peko Peko,"Cafe, Ice Cream, Desserts, Beverages, Coffee",4.7,Excellent,164,Rs.,300,1,"Andheri Lokhandwala, Andheri West","Andheri Lokhandwala, Andheri West, Mumbai",Mumbai,400053,1,19.1256075556,72.8324880078,1,0
Madeira & Mime,"Continental, Cafe, North Indian, Chinese, Finger Food, Italian",4.6,Excellent,1805,Rs.,1400,3,Powai,"Powai, Mumbai",Mumbai,,1,19.1201387522,72.9069417715,1,0
Whatta Waffle!,"Cafe, Desserts",4.6,Excellent,412,Rs.,300,1,"Hiranandani Estate, Thane West","Hiranandani Estate, Thane West, Thane",Thane,400607,1,19.2584990589,72.9847315326,1,0
70 Beans,"Cafe, Continental, North Indian, Italian, Salad, Sandwich, Burger, Desserts",4.5,Excellent,548,Rs.,1000,3,Vashi,"Vashi, Navi Mumbai",Navi Mumbai,,1,19.0844565794,73.0075101927,1,0
The Nutcracker,"Cafe, American, European",4.5,Excellent,3313,Rs.,1200,3,Fort,"Fort, Mumbai",Mumbai,,1,18.9284481000,72.8336042000,1,0
Poetry by Love and Cheesecake,"Cafe, Desserts",4.5,Excellent,491,Rs.,1000,3,Lower Parel,"Lower Parel, Mumbai",Mumbai,400013,1,19.0037505100,72.8276110813,1,0
The Burger Brasserie,"Cafe, Fast Food, Burger",4.5,Excellent,630,Rs.,650,2,"Andheri Lokhandwala, Andheri West","Andheri Lokhandwala, Andheri West, Mumbai",Mumbai,400053,1,19.1367346685,72.8291999549,1,0
Prithvi Cafe,"Cafe, Fast Food",4.4,Very Good,6329,Rs.,700,2,Juhu,"Juhu, Mumbai",Mumbai,0,1,19.1061732000,72.8258492000,0,0
Tea Villa Cafe,"Cafe, Beverages, Continental, Italian, Lebanese, Desserts, Chinese",4.4,Very Good,2331,Rs.,1000,3,Juhu,"Juhu, Mumbai",Mumbai,,1,19.1068432681,72.8262230381,1,0
Poetry by Love and Cheesecake,"Cafe, Desserts",4.4,Very Good,1448,Rs.,1000,3,"Linking Road, Bandra West","Linking Road, Bandra West, Mumbai",Mumbai,,1,19.0655481961,72.8311157227,1,0
Garde Manger Cafe,"Cafe, Healthy Food, Italian, Juices",4.4,Very Good,1484,Rs.,700,2,Vile Parle East,"Vile Parle East, Mumbai",Mumbai,400057,1,19.1047862358,72.8521797806,1,0
Starbucks,"Cafe, Desserts",4.4,Very Good,1808,Rs.,700,2,Fort,"Fort, Mumbai",Mumbai,0,1,18.9321288000,72.8343196000,0,0
Tea and Conversations,"Cafe, Tea, Fast Food, Desserts",4.4,Very Good,903,Rs.,600,2,Mulund West,"Mulund West, Mumbai",Mumbai,400080,1,19.1756337557,72.9435867816,1,0
Sweet Castle,"Cafe, Desserts",4.4,Very Good,409,Rs.,400,1,"Andheri Lokhandwala, Andheri West","Andheri Lokhandwala, Andheri West, Mumbai",Mumbai,400053,1,19.1413908045,72.8248276189,1,0
PEFE,"Cafe, Italian, Mexican, Continental, Pizza, Beverages, Burger, Fast Food",4.4,Very Good,283,Rs.,850,2,"Andheri Lokhandwala, Andheri West","Andheri Lokhandwala, Andheri West, Mumbai",Mumbai,,1,19.1412004439,72.8273475543,0,0
The Big Mug,"Cafe, Sandwich, Beverages, Tea",4.4,Very Good,145,Rs.,400,1,"Andheri Lokhandwala, Andheri West","Andheri Lokhandwala, Andheri West, Mumbai",Mumbai,400053,1,19.1368455304,72.8300066292,1,0
Da Capo Cafe & Bistro,"Continental, Mexican, Cafe, Desserts, Italian, Pizza, Salad, Lebanese",4.3,Very Good,1787,Rs.,850,2,Kharghar,"Kharghar, Navi Mumbai",Navi Mumbai,410210,1,19.0320012890,73.0668664724,1,1
Kettle & Keg,"Cafe, Burger, American, Continental, Desserts, Italian, European",4.3,Very Good,1286,Rs.,1700,3,Khar,"Khar, Mumbai",Mumbai,400052,1,19.0671800000,72.8328160000,1,1
Tasse de Thé,"Cafe, Italian, American, Mexican, Tea",4.3,Very Good,1026,Rs.,2000,4,Fort,"Fort, Mumbai",Mumbai,400001,1,18.9325670000,72.8324210000,1,0
Grandmama's Café,"Cafe, American, Italian, Parsi, Desserts",4.3,Very Good,142,Rs.,1200,3,"R City Mall, Ghatkopar West","R City Mall, Ghatkopar West, Mumbai",Mumbai,400086,1,19.0999120476,72.9163942114,0,0
The Nutcracker,"Cafe, American, European",4.3,Very Good,1015,Rs.,1200,3,"Reclamation, Bandra West","Reclamation, Bandra West, Mumbai",Mumbai,,1,19.0500888882,72.8265127167,1,0
Taj Mahal Tea House,"Cafe, Tea",4.3,Very Good,938,Rs.,1000,3,"Reclamation, Bandra West","Reclamation, Bandra West, Mumbai",Mumbai,,1,19.0486602326,72.8259980679,0,0
Tea Villa Cafe,"Cafe, Beverages, Continental, Italian, Lebanese, Desserts, Chinese",4.3,Very Good,2110,Rs.,1000,3,Grant Road,"Grant Road, Mumbai",Mumbai,,1,18.9608367681,72.8125766292,1,0
Twisties,"Cafe, Fast Food, Desserts",4.3,Very Good,596,Rs.,500,2,"Manpada, Thane West","Manpada, Thane West, Thane",Thane,,1,19.2272821012,72.9739882797,1,0
The Bake Room,"Cafe, Desserts, Fast Food, Bakery",4.3,Very Good,562,Rs.,800,2,Mulund West,"Mulund West, Mumbai",Mumbai,,1,19.1820817397,72.9494410381,1,0
Everyday Anday,"Healthy Food, Continental, Cafe, North Indian",4.3,Very Good,420,Rs.,500,2,"Naupada, Thane West","Naupada, Thane West, Thane",Thane,400602,1,19.1908159772,72.9711132869,1,0
Sea Lounge - The Taj Mahal Palace,"Cafe, Italian",4.3,Very Good,569,Rs.,3500,4,"The Taj Mahal Palace, Colaba","The Taj Mahal Palace, Colaba, Mumbai",Mumbai,0,1,18.9218760000,72.8333220000,0,1
Fooze,"Cafe, Burger",4.3,Very Good,598,Rs.,400,1,"Vasant Vihar, Thane West","Vasant Vihar, Thane West, Thane",Thane,,1,19.2274697000,72.9704622000,1,0
Kill No Kalorie,"Cafe, Italian, Mexican, American",4.3,Very Good,446,Rs.,750,2,"Naupada, Thane West","Naupada, Thane West, Thane",Thane,,1,19.1923529626,72.9710257798,1,0
All Elements,"Healthy Food, Mediterranean, Cafe, Desserts, Sandwich, Italian, Salad, Finger Food",4.3,Very Good,262,Rs.,700,2,Khar,"Khar, Mumbai",Mumbai,,1,19.0685610000,72.8344190000,1,1
Hunger Villa,Cafe,4.3,Very Good,149,Rs.,600,2,Virar,"Virar, Mumbai",Mumbai,,1,19.4572079076,72.8037558496,1,0
Koinonia Coffee Roasters,"Beverages, Cafe",4.3,Very Good,192,Rs.,300,1,Khar,"Khar, Mumbai",Mumbai,,1,19.0733148587,72.8261771053,1,0
Flea Bazaar Café,"American, Asian, Street Food, Indian, Lucknowi, Mexican, Chinese, Italian",4.2,Very Good,721,Rs.,800,2,Flea Bazaar Café,"Flea Bazaar Café, Mumbai",Mumbai,400013,1,19.0058410000,72.8266340000,1,0
Spice Republic,"Cafe, Continental, Mediterranean, Mexican, Italian, Chinese, Modern Indian, Fast Food",4.2,Very Good,561,Rs.,1200,3,Borivali West,"Borivali West, Mumbai",Mumbai,400092,1,19.2298083448,72.8535299376,1,0
Tea Villa Cafe,"Cafe, Beverages, Continental, Italian, Lebanese, Desserts, Chinese",4.2,Very Good,3433,Rs.,1000,3,"Versova, Andheri West","Versova, Andheri West, Mumbai",Mumbai,,1,19.1313872353,72.8135274723,1,1
Tea Villa Cafe,"Cafe, Beverages, Continental, Italian, Lebanese, Desserts, Chinese",4.2,Very Good,604,Rs.,1000,3,Ghatkopar East,"Ghatkopar East, Mumbai",Mumbai,,1,19.0850601748,72.9114006087,0,0
Chocolateria San Churro,"Cafe, Desserts",4.2,Very Good,1791,Rs.,800,2,"Linking Road, Bandra West","Linking Road, Bandra West, Mumbai",Mumbai,0,1,19.0619325020,72.8343417495,1,0
D'Crepes Cafe,"Cafe, Salad, Healthy Food",4.2,Very Good,1378,Rs.,1000,3,"Vasant Vihar, Thane West","Vasant Vihar, Thane West, Thane",Thane,,1,19.2264986000,72.9706467000,0,0
Starbucks,"Cafe, Desserts",4.2,Very Good,780,Rs.,700,2,Juhu,"Juhu, Mumbai",Mumbai,,1,19.1004570000,72.8275240000,0,0
Bombay Coffee House,"Cafe, American, Desserts, Sandwich, European, Asian",4.2,Very Good,356,Rs.,750,2,Kurla,"Kurla, Mumbai",Mumbai,,1,19.0863900000,72.8888010000,0,0
Starbucks,"Cafe, Desserts",4.2,Very Good,678,Rs.,700,2,"Viviana Mall, Majiwada, Thane West","Viviana Mall, Majiwada, Thane West, Thane",Thane,,1,19.2083692000,72.9732763000,0,0
Cat Café Studio,"Cafe, Beverages",4.2,Very Good,361,Rs.,300,1,"Versova, Andheri West","Versova, Andheri West, Mumbai",Mumbai,400061,1,19.1305532076,72.8161607310,0,0
D'crepes Cafe,"Cafe, Salad, Healthy Food",4.2,Very Good,435,Rs.,1000,3,Mulund West,"Mulund West, Mumbai",Mumbai,,1,19.1811488528,72.9465868324,1,0
#Selfieccino,Cafe,4.2,Very Good,281,Rs.,600,2,Fort,"Fort, Mumbai",Mumbai,400001,1,18.9286226459,72.8326905146,0,0
Big Burp Deli,"Cafe, Fast Food",4.2,Very Good,114,Rs.,600,2,Vashi,"Vashi, Navi Mumbai",Navi Mumbai,400703,1,19.0894186703,73.0050194263,1,0
Kikis Cafe & Deli,"Cafe, American, Asian, Bakery, Biryani, Chinese, Desserts, Fast Food",4.2,Very Good,181,Rs.,950,2,Alibaug,"Alibaug, Thane",Thane,,1,18.8055290000,72.8823470000,0,0
Whatta Waffle!,"Cafe, Desserts, Beverages",4.2,Very Good,137,Rs.,300,1,Seawoods,"Seawoods, Navi Mumbai",Navi Mumbai,400706,1,19.0116436890,73.0124407634,1,0
Chaayos,"Cafe, Tea",4.2,Very Good,80,Rs.,500,2,"Growel's 101 Mall, Kandivali East","Growel's 101 Mall, Kandivali East, Mumbai",Mumbai,,1,19.2032612196,72.8595085815,1,0
Earth Cafe,"Cafe, Beverages, Healthy Food, Continental, Coffee",4.1,Very Good,74,Rs.,1200,3,Powai,"Powai, Mumbai",Mumbai,,1,19.1223010799,72.9133566096,0,0
Grandmama's Cafe,"Cafe, American, Desserts",4.1,Very Good,2187,Rs.,1100,3,Juhu,"Juhu, Mumbai",Mumbai,,1,19.0914575172,72.8278075531,1,0
Tea Villa Cafe,"Cafe, Beverages, Continental, Italian, Lebanese, Desserts, Chinese",4.1,Very Good,5960,Rs.,1000,3,"Hill Road, Bandra West","Hill Road, Bandra West, Mumbai",Mumbai,,1,19.0559827549,72.8339367360,1,1
Coffee By Di Bella,"Cafe, Desserts",4.1,Very Good,2710,Rs.,650,2,"Versova, Andheri West","Versova, Andheri West, Mumbai",Mumbai,,1,19.1254168601,72.8223254532,1,0
Tea Villa Cafe,"Cafe, Beverages, Continental, Italian, Lebanese, Desserts, Chinese",4.1,Very Good,1150,Rs.,1000,3,Borivali West,"Borivali West, Mumbai",Mumbai,,1,19.2276470000,72.8516040000,0,0
Cafe Amigos,Cafe,4.1,Very Good,814,Rs.,650,2,"Vasant Vihar, Thane West","Vasant Vihar, Thane West, Thane",Thane,,1,19.2271163000,72.9738299000,1,0
Coffee By Di Bella,"Cafe, Desserts",4.1,Very Good,1505,Rs.,650,2,"Linking Road, Bandra West","Linking Road, Bandra West, Mumbai",Mumbai,,1,19.0658419480,72.8333285451,1,0
Cafe Istaa,Cafe,4.1,Very Good,720,Rs.,500,2,Sion,"Sion, Mumbai",Mumbai,400022,1,19.0418580000,72.8611740000,1,0
Coffee By Di Bella,"Cafe, Desserts",4.1,Very Good,1120,Rs.,650,2,Dadar Shivaji Park,"Dadar Shivaji Park, Mumbai",Mumbai,,1,19.0257762981,72.8399167210,1,0
Tea Villa Cafe,"Cafe, Beverages, Continental, Italian, Lebanese, Desserts, Chinese",4.1,Very Good,1425,Rs.,1000,3,Churchgate,"Churchgate, Mumbai",Mumbai,400020,1,18.9306170000,72.8258430000,1,0
Coffee by Di Bella,"Cafe, Desserts",4.1,Very Good,1529,Rs.,650,2,"Pali Hill, Bandra West","Pali Hill, Bandra West, Mumbai",Mumbai,0,1,19.0607609495,72.8324752674,1,0
La Folie Lab,"Bakery, Cafe",4.1,Very Good,702,Rs.,1400,3,"Hill Road, Bandra West","Hill Road, Bandra West, Mumbai",Mumbai,400050,1,19.0550928889,72.8291701153,1,0
Starbucks,"Cafe, Desserts",4.1,Very Good,729,Rs.,700,2,"The Taj Mahal Palace, Colaba","The Taj Mahal Palace, Colaba, Mumbai",Mumbai,0,1,18.9218760000,72.8333220000,0,0
D'Crepes Cafe,"Cafe, Salad, Healthy Food",4.1,Very Good,710,Rs.,1000,3,"Hiranandani Estate, Thane West","Hiranandani Estate, Thane West, Thane",Thane,,1,19.2556143240,72.9831895977,1,0
Cakes N Chemistry,Cafe,4.1,Very Good,404,Rs.,550,2,Mulund West,"Mulund West, Mumbai",Mumbai,400080,1,19.1757483916,72.9434677586,1,0
La Folie Du Chocolate,"Bakery, Fast Food, Cafe",4.1,Very Good,798,Rs.,800,2,Fort,"Fort, Mumbai",Mumbai,,1,18.9285298000,72.8323348000,1,0
Mexican Express,"Cafe, Mexican, American, Salad, Tex-Mex",4.1,Very Good,272,Rs.,800,2,"Pali Hill, Bandra West","Pali Hill, Bandra West, Mumbai",Mumbai,400050,1,19.0642749484,72.8308575600,1,0
The Suburban Bean,"Cafe, Italian, Mexican",4.1,Very Good,367,Rs.,750,2,"R Galleria, Runwal Green","R Galleria, Runwal Green, Mumbai",Mumbai,400078,1,19.1606683432,72.9452554509,1,0
Starbucks,"Cafe, Desserts",4.1,Very Good,497,Rs.,700,2,"Infiniti Mall, Malad West","Infiniti Mall, Malad West, Mumbai",Mumbai,,1,19.1849766320,72.8344433382,0,0
New Tella Cafe,"Cafe, Italian",4.1,Very Good,205,Rs.,700,2,"Andheri Lokhandwala, Andheri West","Andheri Lokhandwala, Andheri West, Mumbai",Mumbai,,1,19.1367359355,72.8290484101,1,0
Steamy Mugs,"Cafe, Beverages, Fast Food, Sandwich, Salad, Coffee, Tea",4.1,Very Good,396,Rs.,300,1,Chembur,"Chembur, Mumbai",Mumbai,400089,1,19.0687623267,72.8989658877,1,0
Cafe' Urbana,Cafe,4.1,Very Good,319,Rs.,800,2,Goregaon East,"Goregaon East, Mumbai",Mumbai,400063,1,19.1644606000,72.8516667000,1,0
Springold - The Luxury Cafe,Cafe,4.1,Very Good,192,Rs.,400,1,"Raghuleela Mall, Kandivali West","Raghuleela Mall, Kandivali West, Mumbai",Mumbai,,1,19.2135374525,72.8490992635,1,0
