name,cuisines,aggregate_rating,rating_text,votes,currency,average_cost_for_two,price_range,locality,locality_verbose,city,zipcode,country_id,latitude,longitude,has_online_delivery,has_table_booking
Hayat's Kitchen,Middle Eastern,3.7,Good,11,$,25,2,"Burbank Boulevard, North Hollywood","Burbank Boulevard, North Hollywood, Los Angeles",Los Angeles,91601,216,34.1725716000,-118.3706666000,0,0
Alessio Bistro,"Italian, Seafood",3.7,Good,10,$,40,3,"Platt Avenue, West Hills","Platt Avenue, West Hills, Los Angeles",Los Angeles,91307,216,34.1872290000,-118.6425990000,0,0
Birriería Jalisco,Mexican,3.7,Good,3,$,10,1,"East 1st Street, Boyle Heights","East 1st Street, Boyle Heights, Los Angeles",Los Angeles,90033,216,34.0470154000,-118.2180686000,0,0
WP24 by Wolfgang Puck,"Asian, Chinese",3.6,Good,41,$,70,4,"West Olympic Boulevard, Downtown","West Olympic Boulevard, Downtown, Los Angeles",Los Angeles,90015,216,34.0453345000,-118.2665992000,0,0
Buca di Beppo Italian Restaurant,"Italian, Pizza",3.6,Good,41,$,40,3,"Universal Studios Boulevard, Universal City","Universal Studios Boulevard, Universal City, Los Angeles",Los Angeles,91608,216,34.1364030193,-118.3511480000,0,0
Palomino,"American, Italian, Mediterranean",3.6,Good,44,$,25,2,Westwood,Westwood,Los Angeles,90024,216,34.0595576000,-118.4422403000,0,0
Bar Amá,"Tex-Mex, Mexican",3.6,Good,37,$,40,3,"West 4th Street, Downtown","West 4th Street, Downtown, Los Angeles",Los Angeles,90013,216,34.0484148000,-118.2479281000,0,0
Hama Sushi Restaurant,"Asian, Japanese, Sushi",3.6,Good,49,$,25,2,Venice,Venice,Los Angeles,90291,216,33.9885610000,-118.4707680000,0,0
Villains Tavern,"American, Burger, Bar Food",3.6,Good,34,$,25,2,Wholesale District,Wholesale District,Los Angeles,90013,216,34.0401668000,-118.2310422000,0,0
Jack n' Jill's Too,French,3.6,Good,41,$,25,2,"West 3rd Street, Carthay","West 3rd Street, Carthay, Los Angeles",Los Angeles,90048,216,34.0734122000,-118.3830814000,0,0
Doomie's Home Cookin' Veggie-Vegan,"American, Vegetarian",3.6,Good,27,$,25,2,"Vine Street, Hollywood","Vine Street, Hollywood, Los Angeles",Los Angeles,90038,216,34.0940036000,-118.3276732000,0,0
Prado,"Caribbean, Latin American",3.6,Good,23,$,25,2,"North Larchmont Boulevard, Hancock Park","North Larchmont Boulevard, Hancock Park, Los Angeles",Los Angeles,90004,216,34.0758785000,-118.3233931000,0,0
Farmer Boys,"American, Burger, Fast Food",3.6,Good,17,$,10,1,"Alameda Street, Wholesale District","Alameda Street, Wholesale District, Los Angeles",Los Angeles,90021,216,34.0320419000,-118.2383130000,0,0
Mistral,French,3.6,Good,23,$,70,4,"Ventura Boulevard, Sherman Oaks","Ventura Boulevard, Sherman Oaks, Los Angeles",Los Angeles,91423,216,34.1468753000,-118.4257370000,0,0
Adrian's Trattoria,"European, Italian, Pizza",3.6,Good,9,$,25,2,"Vanowen Street, Reseda","Vanowen Street, Reseda, Los Angeles",Los Angeles,91335,216,34.1940859000,-118.5189470000,0,0
Rosie's BBQ & Grillery,BBQ,3.6,Good,14,$,25,2,"Corbin Avenue, Northridge","Corbin Avenue, Northridge, Los Angeles",Los Angeles,91324,216,34.2333340000,-118.5617590000,0,0
Golden Hunan Chinese,Chinese,3.6,Good,10,$,15,1,"Reseda Boulevard, Porter Ranch","Reseda Boulevard, Porter Ranch, Los Angeles",Los Angeles,91326,216,34.2582607000,-118.5354278000,0,0
Casa Linda,"Mexican, Vegetarian",3.6,Good,9,$,20,2,Venice,Venice,Los Angeles,90291,216,33.9922800000,-118.4716620000,0,0
Hae Jang Chon Restaurant,Korean,3.5,Good,37,$,40,3,"West 6th Street, Little Bangladesh","West 6th Street, Little Bangladesh, Los Angeles",Los Angeles,90020,216,34.0639032000,-118.3061281000,0,0
P.F. Chang's,"Asian, Chinese",3.5,Good,27,$,40,3,"Ventura Boulevard, Sherman Oaks","Ventura Boulevard, Sherman Oaks, Los Angeles",Los Angeles,91403,216,34.1542778000,-118.4670778000,0,0
Nizam Indian Cuisine,Indian,3.5,Good,15,$,25,2,"West Pico Boulevard, Rancho Park","West Pico Boulevard, Rancho Park, Los Angeles",Los Angeles,90064,216,34.0401159000,-118.4290776000,0,0
Reyhan Persian Grill,"Mediterranean, Middle Eastern, Vegetarian",3.5,Good,16,$,25,2,"Jefferson Boulevard, Playa Vista","Jefferson Boulevard, Playa Vista, Los Angeles",Los Angeles,90230,216,33.9858830000,-118.4013197000,0,0
Jino's Pars,"Italian, Middle Eastern, Pizza",3.5,Good,22,$,25,2,"West Manchester Avenue, Westchester","West Manchester Avenue, Westchester, Los Angeles",Los Angeles,90045,216,33.9595144000,-118.3843179000,0,0
Scopa,Italian,3.5,Good,17,$,0,1,"Washington Boulevard, Venice","Washington Boulevard, Venice, Los Angeles",Los Angeles,90292,216,33.9883149000,-118.4515513000,0,0
Tokyo Delve's Sushi Bar,"Japanese, Sushi",3.5,Good,21,$,25,2,"Lankershim Boulevard, North Hollywood","Lankershim Boulevard, North Hollywood, Los Angeles",Los Angeles,91601,216,34.1659280000,-118.3756160000,0,0
City Wok,Chinese,3.5,Good,21,$,10,1,Encino,Encino,Los Angeles,,216,34.1598200000,-118.4990590000,0,0
Bleecker Street,"American, Bar Food",3.5,Good,16,$,35,3,"Yolanda Avenue, Tarzana","Yolanda Avenue, Tarzana, Los Angeles",Los Angeles,91356,216,34.1700360000,-118.5402276000,0,0
Neno's Norooz,"Pizza, Italian",3.5,Good,6,$,10,1,Wilmington,Wilmington,Los Angeles,90744,216,33.7903873000,-118.2742940000,0,0
Armon's,"American, Mexican",3.5,Good,7,$,25,2,"North Eagle Rock Boulevard, Eagle Rock","North Eagle Rock Boulevard, Eagle Rock, Los Angeles",Los Angeles,90041,216,34.1384600000,-118.2140380000,0,0
Sunny Spot,"Burger, Caribbean, Seafood",3.4,Average,46,$,25,2,"Washington Boulevard, Venice","Washington Boulevard, Venice, Los Angeles",Los Angeles,90292,216,33.9880353000,-118.4518361000,0,0
Un Solo Sol Kitchen,"International, Latin American, Vegetarian",3.4,Average,9,$,25,2,"East 1st Street, Wholesale District","East 1st Street, Wholesale District, Los Angeles",Los Angeles,90033,216,34.0470833000,-118.2191052000,0,0
Beso Restaurant,"Latin American, Seafood",3.4,Average,50,$,70,4,"Hollywood Boulevard, Hollywood","Hollywood Boulevard, Hollywood, Los Angeles",Los Angeles,90028,216,34.1012680000,-118.3283400000,0,0
La Piazza Ristorante,Italian,3.4,Average,30,$,40,3,"The Grove Drive, Park La Brea","The Grove Drive, Park La Brea, Los Angeles",Los Angeles,90036,216,34.0730618000,-118.3585639000,0,0
Frida Mexican Cuisine,Mexican,3.4,Average,12,$,25,2,Westwood,Westwood,Los Angeles,90024,216,34.0603467000,-118.4426463000,0,0
Otium,American,3.4,Average,12,$,0,1,"South Hope Street, Downtown","South Hope Street, Downtown, Los Angeles",Los Angeles,90012,216,34.0540544771,-118.2512152196,0,0
Rose Cafe & Restaurant,"American, Cafe",3.9,Good,96,$,25,2,"Rose Avenue, Venice","Rose Avenue, Venice, Los Angeles",Los Angeles,90291,216,33.9962389000,-118.4771001000,0,0
La Brea Avenue Cafe,Coffee and Tea,3.7,Good,56,$,10,1,"South La Brea Avenue, Hancock Park","South La Brea Avenue, Hancock Park, Los Angeles",Los Angeles,90036,216,34.0650629000,-118.3436925000,0,0
Cow's End,"Coffee and Tea, Cafe",3.7,Good,20,$,0,1,Marina Peninsula,Marina Peninsula,Los Angeles,90292,216,33.9793278000,-118.4656973000,0,0
Joe's Cafe,"American, Cafe",3.6,Good,16,$,25,2,"Chatsworth Street, Granada Hills","Chatsworth Street, Granada Hills, Los Angeles",Los Angeles,91344,216,34.2651493000,-118.5220280000,0,0
Marie Et Cie,"Breakfast, Coffee and Tea, Cafe",3.5,Good,8,$,10,1,"Riverside Drive, Valley Village","Riverside Drive, Valley Village, Los Angeles",Los Angeles,91607,216,34.1572242000,-118.3880121000,0,0
Panini Coffee & Cafe,"Coffee and Tea, British",3.4,Average,9,$,25,2,"Glencoe Avenue, Del Rey","Glencoe Avenue, Del Rey, Los Angeles",Los Angeles,90292,216,33.9862096000,-118.4398067000,0,0
Lemonade,American,3.3,Average,23,$,25,2,Westchester,Westchester,Los Angeles,90045,216,33.9412180000,-118.4042210000,0,0
Blue Bottle Coffee Roasters,"Coffee and Tea, Cafe",3.3,Average,13,$,10,1,Wholesale District,Wholesale District,Los Angeles,90013,216,34.0391029000,-118.2324731000,0,0
Paradis,Cafe,3.3,Average,8,$,10,1,"North Vermont Avenue, Los Feliz","North Vermont Avenue, Los Feliz, Los Angeles",Los Angeles,90027,216,34.1024777000,-118.2914827000,0,0
Tom's Urban,American,3.2,Average,20,$,25,2,"South Figueroa Street, Downtown","South Figueroa Street, Downtown, Los Angeles",Los Angeles,90015,216,34.0440375000,-118.2653807000,0,0
Highland Cafe,Cafe,3.2,Average,6,$,25,2,"York Boulevard, Eagle Rock","York Boulevard, Eagle Rock, Los Angeles",Los Angeles,90042,216,34.1216384000,-118.2066738000,0,0
Beach Pizza,Pizza,3.2,Average,4,$,25,2,"Lincoln Boulevard, Westchester","Lincoln Boulevard, Westchester, Los Angeles",Los Angeles,90045,216,33.9590609000,-118.4199801000,0,0
Tal's Cafe,Cafe,3.2,Average,2,$,0,1,"West Florence Avenue, Hyde Park","West Florence Avenue, Hyde Park, Los Angeles",Los Angeles,90043,216,33.9748320000,-118.3227795000,0,0
Gourmet Bite,Cafe,3.2,Average,1,$,0,1,"West Olympic Boulevard, West Los Angeles","West Olympic Boulevard, West Los Angeles, Los Angeles",Los Angeles,90064,216,34.0357661000,-118.4444787000,0,0
Coffee + Food,Cafe,3.1,Average,4,$,0,1,"Melrose Avenue, Melrose","Melrose Avenue, Melrose, Los Angeles",Los Angeles,90004,216,34.0832760000,-118.3233300000,0,0
Gayle’s Perks,Cafe,3.1,Average,5,$,15,1,"Balboa Boulevard, Northridge","Balboa Boulevard, Northridge, Los Angeles",Los Angeles,91325,216,34.2343730000,-118.5023330000,0,0
Jessica Cafe,Cafe,3.1,Average,4,$,0,1,"South Curson Avenue, Park La Brea","South Curson Avenue, Park La Brea, Los Angeles",Los Angeles,90036,216,34.0670063000,-118.3559362000,0,0
Boba Loca,Coffee and Tea,3.1,Average,3,$,0,1,"Sepulveda Boulevard, Van Nuys","Sepulveda Boulevard, Van Nuys, Los Angeles",Los Angeles,91411,216,34.1874526000,-118.4669148000,0,0
Cafe Hill,Cafe,3.1,Average,1,$,0,1,"Hill Street, Downtown","Hill Street, Downtown, Los Angeles",Los Angeles,90014,216,34.0465822000,-118.2535672000,0,0
Blue Cafe,"American, Coffee and Tea, Cafe",3.1,Average,0,$,0,1,"Ventura Boulevard, Tarzana","Ventura Boulevard, Tarzana, Los Angeles",Los Angeles,91356,216,34.1729689000,-118.5592081000,0,0
Valerie Confections,"Coffee and Tea, Cafe",3.0,Average,4,$,0,1,"Echo Park Avenue, Echo Park","Echo Park Avenue, Echo Park, Los Angeles",Los Angeles,90026,216,34.0834000000,-118.2547050000,0,0
Togo's,Sandwich,3.0,Average,1,$,10,1,"Los Feliz Boulevard, Atwater Village","Los Feliz Boulevard, Atwater Village, Los Angeles",Los Angeles,90039,216,34.1268490000,-118.2635810000,0,0
Food Haus Cafe,Cafe,2.8,Average,4,$,0,1,"West 21st Street, University Park","West 21st Street, University Park, Los Angeles",Los Angeles,90007,216,34.0299090000,-118.2687090000,0,0
Anson's Eatery,"American, Healthy Food, Cafe",2.8,Average,1,$,0,1,"West 9th Street, Downtown","West 9th Street, Downtown, Los Angeles",Los Angeles,90015,216,34.0420167000,-118.2559375000,0,0
Cafe Bleu,"Cuban, Japanese, Korean, Latin American, Cafe",2.8,Average,1,$,0,1,"West 6th Street, Little Bangladesh","West 6th Street, Little Bangladesh, Los Angeles",Los Angeles,90020,216,34.0632983000,-118.2975105000,0,0
Claudia's Cafe,Cafe,2.8,Average,4,$,0,1,"West 6th Street, Downtown","West 6th Street, Downtown, Los Angeles",Los Angeles,90014,216,34.0459280000,-118.2512920000,0,0
Venice Beach Cafe,Cafe,2.4,Poor,4,$,0,1,"Park Row, Venice","Park Row, Venice, Los Angeles",Los Angeles,90291,216,33.9880740000,-118.4722974000,0,0
Strada Eateria & Coffee,"Cafe, Coffee and Tea, Seafood, Sandwich",0,Not rated,0,$,20,2,Carthay,Carthay,Los Angeles,90013,216,0.0000000000,0.0000000000,0,0
Laduree,"Tea, Bakery, French",0,Not rated,3,$,25,2,Park La Brea,Park La Brea,Los Angeles,90036,216,34.0720450000,-118.3571600000,0,0
Alfred {Coffee & Kitchen},"Cafe, Coffee and Tea",0,Not rated,3,$,0,1,"Sunset Boulevard, Silverlake","Sunset Boulevard, Silverlake, Los Angeles",Los Angeles,90026,216,34.0875305000,-118.2755347000,0,0
Hollywood Rock Cafe,"Beverages, Cafe",0,Not rated,1,$,25,2,"Hollywood Boulevard, Hollywood","Hollywood Boulevard, Hollywood, Los Angeles",Los Angeles,90028,216,34.1016054000,-118.3314414000,0,0
Cafe Tamal,"Cafe, Coffee and Tea",0,Not rated,0,$,15,1,Van Nuys,Van Nuys,Los Angeles,91406,216,0.0000000000,0.0000000000,0,0
Street Level Cafe,"Cafe, Sandwich, Coffee and Tea",0,Not rated,1,$,25,2,Echo Park,Echo Park,Los Angeles,90026,216,34.0800000000,-118.3000000000,0,0
Gasolina Cafe,Cafe,0,Not rated,3,$,25,2,"Ventura Boulevard, Woodland Hills","Ventura Boulevard, Woodland Hills, Los Angeles",Los Angeles,91364,216,34.1666814000,-118.5914229000,0,0
Demitasse,"Coffee and Tea, American",0,Not rated,3,$,0,1,"North Cahuenga Boulevard, Hollywood","North Cahuenga Boulevard, Hollywood, Los Angeles",Los Angeles,90028,216,34.0992530000,-118.3293070000,0,0
Le Petit Paris,"French, Cafe",0,Not rated,2,$,0,1,Downtown,Downtown,Los Angeles,90013,216,34.0481860000,-118.2488257000,0,0
Atticus Coffee & Dessert,"Coffee and Tea, Ice Cream, Cafe",0,Not rated,3,$,0,1,"West 3rd Street, Melrose","West 3rd Street, Melrose, Los Angeles",Los Angeles,90036,216,34.0702695000,-118.3518410000,0,0
Philz Coffee,"Coffee and Tea, Cafe",0,Not rated,1,$,15,1,"South Hope Street, Downtown","South Hope Street, Downtown, Los Angeles",Los Angeles,90017,216,34.0466150000,-118.2593740000,0,0
Kitchen Mouse,"Cafe, Vegetarian",0,Not rated,3,$,10,1,"South Figueroa Street, Harvard Park","South Figueroa Street, Harvard Park, Los Angeles",Los Angeles,90042,216,33.9872214000,-118.2826535000,0,0
Civil Coffee,Cafe,0,Not rated,1,$,0,1,Little Tokyo,Little Tokyo,Los Angeles,90042,216,0.0000000000,0.0000000000,0,0
Rise-N-Grind,Cafe,0,Not rated,1,$,10,1,Hollywood,Hollywood,Los Angeles,90028,216,0.0000000000,0.0000000000,0,0
Impresso Cafe,"Cafe, Coffee and Tea",0,Not rated,1,$,20,2,"South Hope Street, Downtown","South Hope Street, Downtown, Los Angeles",Los Angeles,90016,216,34.0421160000,-118.2637010000,0,0
AB CAFE DELISH,Cafe,0,Not rated,0,$,25,2,Little Tokyo,Little Tokyo,Los Angeles,91607,216,34.1724140000,-118.4056440000,0,0
Claudine Kitchen & Bakeshop,"Cafe, Bakery",0,Not rated,1,$,30,3,"Ventura Boulevard, Encino","Ventura Boulevard, Encino, Los Angeles",Los Angeles,91436,216,34.1569137000,-118.4892896000,0,0
Graffiti Sublime Coffee,"Coffee and Tea, American, Cafe",0,Not rated,1,$,0,1,"South La Brea Avenue, Hancock Park","South La Brea Avenue, Hancock Park, Los Angeles",Los Angeles,90036,216,34.0716100000,-118.3438480000,0,0
Blue Star,"Donuts, Coffee and Tea",0,Not rated,2,$,15,1,Venice,Venice,Los Angeles,90291,216,33.9912930000,-118.4693390000,0,0
Birdies,"Cafe, Donuts",0,Not rated,1,$,0,1,"West Olympic Boulevard, Downtown","West Olympic Boulevard, Downtown, Los Angeles",Los Angeles,90015,216,34.0417686000,-118.2590479000,0,0
It's Boba Time,"Cafe, Desserts, Healthy Food, Juices, Tea",0,Not rated,0,$,10,1,Downtown,Downtown,Los Angeles,,216,0.0000000000,0.0000000000,0,0
Hot Wings Cafe,Cafe,0,Not rated,1,$,25,2,"Van Nuys Boulevard, Sherman Oaks","Van Nuys Boulevard, Sherman Oaks, Los Angeles",Los Angeles,91403,216,34.1550572000,-118.4489366000,0,0
Document Coffee Bar,Cafe,0,Not rated,1,$,25,2,"Wilshire Boulevard, Koreatown","Wilshire Boulevard, Koreatown, Los Angeles",Los Angeles,90010,216,34.0614770000,-118.3109870000,0,0
Roosevelt Cafe,Cafe,0,Not rated,1,$,25,2,Los Feliz,Los Feliz,Los Angeles,90027,216,34.1177454000,-118.2930954000,0,0
American Tea Room,Cafe,0,Not rated,1,$,0,1,Wholesale District,Wholesale District,Los Angeles,90021,216,34.0322920000,-118.2303790000,0,0
Go Get Em Tiger,Coffee and Tea,0,Not rated,0,$,20,2,"Hollywood Blvd, East Hollywood","Hollywood Blvd, East Hollywood, Los Angeles",Los Angeles,,216,34.0998960000,-118.2903450000,0,0
Simplethings,Cafe,0,Not rated,2,$,0,1,"Glendon Avenue, Westwood","Glendon Avenue, Westwood, Los Angeles",Los Angeles,90024,216,34.0606222000,-118.4445929000,0,0
Cafe Take 5,"Coffee and Tea, Cafe",0,Not rated,2,$,0,1,"East 1st Street, Little Tokyo","East 1st Street, Little Tokyo, Los Angeles",Los Angeles,90012,216,34.0496734000,-118.2402369000,0,0
Tea Master Matcha Cafe &amp; Green Tea Shop,Cafe,0,Not rated,1,$,0,1,Little Tokyo,Little Tokyo,Los Angeles,90012,216,34.0469252441,-118.2384479047,0,0
Marina Cafe,"American, Cafe",0,Not rated,1,$,10,1,Wilmington,Wilmington,Los Angeles,90744,216,33.7656803000,-118.2494035000,0,0
Slim & Healthy Dr. Robbin,"Korean, Cafe",0,Not rated,0,$,25,2,"West 6th Street, Wilshire Center","West 6th Street, Wilshire Center, Los Angeles",Los Angeles,90020,216,34.0635263000,-118.2873840000,0,0
Big Screen Cuisine,Cafe,0,Not rated,3,$,0,1,"Hart Street, Reseda","Hart Street, Reseda, Los Angeles",Los Angeles,91335,216,34.1971070000,-118.5341580000,0,0
Koala T Cafe,Cafe,0,Not rated,1,$,10,1,"Weyburn Avenue, Westwood","Weyburn Avenue, Westwood, Los Angeles",Los Angeles,90024,216,34.0624922000,-118.4476723000,0,0
Mesón Cafe,"American, Coffee and Tea",0,Not rated,1,$,0,1,"North Western Avenue, Melrose","North Western Avenue, Melrose, Los Angeles",Los Angeles,90004,216,34.0796063390,-118.3093547822,0,0
Vees Cafe,Cafe,0,Not rated,0,$,30,3,"Venice Boulevard, Palms","Venice Boulevard, Palms, Los Angeles",Los Angeles,90034,216,34.0187450000,-118.4076780000,0,0
Las Playas Bar,"American, Mexican, Bar Food, Cafe",0,Not rated,0,$,0,1,"San Fernando Road, Sun Valley","San Fernando Road, Sun Valley, Los Angeles",Los Angeles,91352,216,34.2194560000,-118.3699965000,0,0
La Villa Cafe,"Mexican, Cafe",0,Not rated,0,$,10,1,Atwater Village,Atwater Village,Los Angeles,90039,216,34.1335375000,-118.2687286000,0,0
Maestro Bakery & Café,"Coffee and Tea, Cafe",0,Not rated,0,$,10,1,"Vanowen Street, Van Nuys","Vanowen Street, Van Nuys, Los Angeles",Los Angeles,91405,216,34.1939150000,-118.4392039000,0,0
Dina's Cafe,Cafe,0,Not rated,0,$,0,1,Westwood,Westwood,Los Angeles,90024,216,34.0627230000,-118.4480350000,0,0
Carmel Cafe,Cafe,0,Not rated,2,$,0,1,"Ventura Boulevard, Encino","Ventura Boulevard, Encino, Los Angeles",Los Angeles,91436,216,34.1573368000,-118.4884868000,0,0
Kreation Organic,Cafe,0,Not rated,0,$,10,1,"Riverside Drive, Toluca Lake","Riverside Drive, Toluca Lake, Los Angeles",Los Angeles,91602,216,34.1524378000,-118.3512289000,0,0
Pepperdine Corner Cafe in,Cafe,0,Not rated,0,$,25,2,Westchester,Westchester,Los Angeles,90045,216,33.9769753000,-118.3924370000,0,0
Affair With My Plate,Italian,0,Not rated,0,$,15,1,"Wilshire Boulevard, Brentwood","Wilshire Boulevard, Brentwood, Los Angeles",Los Angeles,90049,216,34.0481880000,-118.4630870000,0,0
Prebica Cafe,Cafe,0,Not rated,0,$,0,1,"Glencoe Avenue, Del Rey","Glencoe Avenue, Del Rey, Los Angeles",Los Angeles,90292,216,33.9862096000,-118.4398067000,0,0
Bliss Art House Cafe,"Coffee and Tea, Cafe",0,Not rated,3,$,0,1,"Vine Street, Hollywood","Vine Street, Hollywood, Los Angeles",Los Angeles,90038,216,34.0938659000,-118.3269750000,0,0
Cafe Venice,Cafe,0,Not rated,0,$,0,1,"Pacific Avenue, Venice","Pacific Avenue, Venice, Los Angeles",Los Angeles,90291,216,33.9869272000,-118.4725206000,0,0
Steeple House Coffee,"Coffee and Tea, Cafe",0,Not rated,0,$,10,1,"Roscoe Boulevard, North Hollywood","Roscoe Boulevard, North Hollywood, Los Angeles",Los Angeles,91352,216,34.2211343000,-118.4219151000,0,0
Cafe Creole,"Cafe, Creole",0,Not rated,0,$,10,1,Hyde Park,Hyde Park,Los Angeles,,216,0.0000000000,0.0000000000,0,0
Dr Juice Cafe,"Healthy Food, Juices, Cafe",0,Not rated,0,$,0,1,"West 3rd Street, Carthay","West 3rd Street, Carthay, Los Angeles",Los Angeles,90048,216,34.0734127000,-118.3831848000,0,0
Bread Crumbs Cafe,Cafe,0,Not rated,0,$,15,1,Woodland Hills,Woodland Hills,Los Angeles,91364,216,0.0000000000,0.0000000000,0,0
Mick's Cafe,Cafe,0,Not rated,0,$,15,1,Pacific Palisades,Pacific Palisades,Los Angeles,,216,0.0000000000,0.0000000000,0,0
BREW/WELL,Coffee and Tea,0,Not rated,0,$,0,1,"Sunset Boulevard, Hollywood","Sunset Boulevard, Hollywood, Los Angeles",Los Angeles,90028,216,34.0983100000,-118.3316390000,0,0
BrunchDTLA,Cafe,0,Not rated,0,$,25,2,"South Los Angeles Street, Wholesale District","South Los Angeles Street, Wholesale District, Los Angeles",Los Angeles,90014,216,34.0427060000,-118.2507980000,0,0
Our Place Cafe,Cafe,0,Not rated,2,$,0,1,"Owensmouth Avenue, Canoga Park","Owensmouth Avenue, Canoga Park, Los Angeles",Los Angeles,91303,216,34.1941167000,-118.6012779000,0,0
Plaza Cafe,Cafe,0,Not rated,0,$,0,1,"West Century Boulevard, Westchester","West Century Boulevard, Westchester, Los Angeles",Los Angeles,90045,216,33.9471358000,-118.3828470000,0,0
Lunchstop Cafe,Cafe,0,Not rated,0,$,0,1,"West Temple Street, Downtown","West Temple Street, Downtown, Los Angeles",Los Angeles,90012,216,34.0568474000,-118.2459566000,0,0
West café,Cafe,0,Not rated,0,$,0,1,"Western Heritage Way, Los Feliz","Western Heritage Way, Los Feliz, Los Angeles",Los Angeles,90027,216,34.1487393000,-118.2815381000,0,0
Cafe Villa,"Coffee and Tea, Cafe",0,Not rated,0,$,0,1,"Lankershim Boulevard, North Hollywood","Lankershim Boulevard, North Hollywood, Los Angeles",Los Angeles,91601,216,34.1629700000,-118.3735000000,0,0
La Creme Cafe,Cafe,0,Not rated,0,$,0,1,"Melrose Avenue, Melrose","Melrose Avenue, Melrose, Los Angeles",Los Angeles,90046,216,34.0833607000,-118.3508583000,0,0
Point's West Cafe,Cafe,0,Not rated,0,$,0,1,"Lincoln Boulevard, Playa Vista","Lincoln Boulevard, Playa Vista, Los Angeles",Los Angeles,90094,216,33.9733630000,-118.4301920000,0,0
Signature Cafe II,Cafe,0,Not rated,0,$,0,1,Regent Square,Regent Square,Los Angeles,90034,216,34.0329120000,-118.3821740000,0,0
Vees Cafe on the Run,"Coffee and Tea, Cafe",0,Not rated,0,$,0,1,"Whittier Boulevard, Boyle Heights","Whittier Boulevard, Boyle Heights, Los Angeles",Los Angeles,90023,216,34.0345470000,-118.2163215000,0,0
Black Fig,Cafe,0,Not rated,0,$,0,1,"East 3rd Street, Wholesale District","East 3rd Street, Wholesale District, Los Angeles",Los Angeles,90013,216,34.0438550000,-118.2328900000,0,0
Qq Cafe,"Coffee and Tea, Cafe",0,Not rated,1,$,0,1,Wholesale District,Wholesale District,Los Angeles,90014,216,34.0390410000,-118.2500720000,0,0
Manifesto Cafe,"Coffee and Tea, Cafe",0,Not rated,0,$,0,1,"Monterey Road, Highland Park","Monterey Road, Highland Park, Los Angeles",Los Angeles,90042,216,34.1020042000,-118.1863848000,0,0
Aroma Cafe,Cafe,0,Not rated,0,$,10,1,"Oxnard Street, Woodland Hills","Oxnard Street, Woodland Hills, Los Angeles",Los Angeles,91367,216,34.1789461000,-118.6021930000,0,0
Lmu - Jazzman's Cafe & Bakery,"Coffee and Tea, Cafe",0,Not rated,0,$,10,1,"Loyola Marymount University Drive, Westchester","Loyola Marymount University Drive, Westchester, Los Angeles",Los Angeles,90045,216,33.9663093000,-118.4229655000,0,0
Ec Cafe,Cafe,0,Not rated,0,$,0,1,"Ventura Boulevard, Encino","Ventura Boulevard, Encino, Los Angeles",Los Angeles,91436,216,34.1569137000,-118.4892896000,0,0
Garden Cafe,"American, Cafe",0,Not rated,0,$,10,1,"South Bundy Drive, West Los Angeles","South Bundy Drive, West Los Angeles, Los Angeles",Los Angeles,90025,216,34.0345045000,-118.4554166000,0,0
Park Cafe and Grill,"Healthy Food, Cafe",0,Not rated,0,$,25,2,"Balboa Boulevard, Encino","Balboa Boulevard, Encino, Los Angeles",Los Angeles,91316,216,34.1863820000,-118.5016627000,0,0
Showbiz Store & Café,"Coffee and Tea, Cafe",0,Not rated,0,$,25,2,"South Sepulveda Boulevard, Westwood","South Sepulveda Boulevard, Westwood, Los Angeles",Los Angeles,90049,216,34.0661200000,-118.4597740000,0,0
Tacone,"American, Mexican, Beverages, Spanish, Cafe",0,Not rated,0,$,25,2,"Ventura Boulevard, Sherman Oaks","Ventura Boulevard, Sherman Oaks, Los Angeles",Los Angeles,91403,216,34.1523723000,-118.4607954000,0,0
Tested.la,"Coffee and Tea, Cafe",0,Not rated,0,$,25,2,"Division Street, Glassell Park","Division Street, Glassell Park, Los Angeles",Los Angeles,90065,216,34.1050750000,-118.2299740000,0,0
The Apple Pan,"Burger, Desserts",4.5,Excellent,359,$,20,2,"West Pico Boulevard, Rancho Park","West Pico Boulevard, Rancho Park, Los Angeles",Los Angeles,90064,216,34.0407174000,-118.4277921000,0,0
In-N-Out Burger,"American, Burger, Fast Food",3.7,Good,19,$,15,1,"Laurel Canyon Blvd, Mission Hills","Laurel Canyon Blvd, Mission Hills, Los Angeles",Los Angeles,91340,216,34.2780181000,-118.4530606000,0,0
In-N-Out Burger,"American, Burger, Fast Food",3.6,Good,10,$,15,1,Tujunga,Tujunga,Los Angeles,91042,216,34.2411060000,-118.2665090000,0,0
Cindy's,"American, Coffee and Tea, Diner",3.3,Average,14,$,25,2,"Colorado Boulevard, Eagle Rock","Colorado Boulevard, Eagle Rock, Los Angeles",Los Angeles,90041,216,34.1389806000,-118.1984514000,0,0
The Three Broomsticks,American,0,Not rated,3,$,0,1,Universal City,Universal City,Los Angeles,91608,216,34.1388550000,-118.3542590000,0,0
Michelle's Country Diner,American,0,Not rated,0,$,25,2,Baldwin Hills,Baldwin Hills,Los Angeles,90008,216,34.0107160000,-118.3388630000,0,0
Starling Diner,"New American, Breakfast",4.3,Very Good,75,$,40,3,Belmont Heights,Belmont Heights,Long Beach,90814,216,33.7679621000,-118.1443630000,0,0
